245041.924031265,-1545188.60722199,56.7999127327453,-2.29631430670452e-06,0.00024645181598382,-0.00011325879801082,-0.000133193017973,-0.000310315877113865,-0.000310315877113865,0.999999999900797,0,0,0.000107875348476,-0.000107875348476
245065.351515777,-1545136.86378709,56.7999127327453,-2.29631430670452e-06,0.00024645181598382,-0.00011325879801082,-0.000133193017973,-0.000310315877113865,-0.000310315877113865,0.999722296196889,0,0,0.000107875348476,-0.000107875348476
245088.77900029,-1545085.12035218,56.8314686072599,-9.40537720595103e-07,-0.000451819574510292,0.000227742373527292,0.000224077200983,-0.000317761723508023,-0.000317761723508023,0.999999999968261,0,0,0.000600636471063,-0.000600636471063
245112.327523239,-1545033.39721528,56.8314686072599,-9.40537720595103e-07,-0.000451819574510292,0.000227742373527292,0.000224077200983,-0.000317761723508023,-0.000317761723508023,1.00016621275815,0,0,0.000600636471063,-0.000600636471063
245135.876046188,-1544981.67407838,56.8125795130388,-3.90775501202256e-06,-0.00051336790051761,-6.12933994390523e-07,0.000513980834512,-0.000472083199300899,-0.000472083199300899,1.00000000011077,-2.71050543121376e-20,-2.71050543121376e-20,0.000472734463983,-0.000472734463983
245159.48186589,-1544929.99783173,56.8125795130388,-3.90775501202256e-06,-0.00051336790051761,-6.12933994390523e-07,0.000513980834512,-0.000472083199300899,-0.000472083199300899,0.999999999950476,-2.71050543121376e-20,-2.71050543121376e-20,0.000472734463983,-0.000472734463983
245183.087685592,-1544878.32158509,56.8125795130388,-3.90775501202256e-06,-0.00051336790051761,-6.12933994390523e-07,0.000513980834512,-0.000472083199300899,-0.000472083199300899,1.00536469039904,-2.71050543121376e-20,-2.71050543121376e-20,0.000472734463983,-0.000472734463983
245206.693505295,-1544826.64533845,56.2062683795856,-2.50673896218245e-06,-0.0011352232642293,-0.000481720145087696,0.001616943409317,-0.00102230504761139,-0.00102230504761139,1.00000000003202,-2.71050543121376e-20,-2.71050543121376e-20,0.0003353538450025,-0.0003353538450025
245230.538971908,-1544775.74800721,56.2062683795856,-2.50673896218245e-06,-0.0011352232642293,-0.000481720145087696,0.001616943409317,-0.00102230504761139,-0.00102230504761139,1.00000000003552,-2.71050543121376e-20,-2.71050543121376e-20,0.0003353538450025,-0.0003353538450025
245254.384438522,-1544724.85067597,56.2062683795856,-2.50673896218245e-06,-0.0011352232642293,-0.000481720145087696,0.001616943409317,-0.00102230504761139,-0.00102230504761139,1.00000000003905,-2.71050543121376e-20,-2.71050543121376e-20,0.0003353538450025,-0.0003353538450025
245278.229905136,-1544673.95334473,56.2062683795856,-2.50673896218245e-06,-0.0011352232642293,-0.000481720145087696,0.001616943409317,-0.00102230504761139,-0.00102230504761139,1.00039622481464,-2.71050543121376e-20,-2.71050543121376e-20,0.0003353538450025,-0.0003353538450025
245302.07537175,-1544623.0560135,56.1617453700269,-5.07291246165664e-06,0.00113433158027859,7.45802733314074e-05,-0.00120891185361,0.000172810345245254,0.000172810345245254,1.0000000000893,0,0,-4.1765204514e-05,4.1765204514e-05
245326.048304565,-1544572.26782456,56.1617453700269,-5.07291246165664e-06,0.00113433158027859,7.45802733314074e-05,-0.00120891185361,0.000172810345245254,0.000172810345245254,0.999999999932529,0,0,-4.1765204514e-05,4.1765204514e-05
245350.021237381,-1544521.47963563,56.1617453700269,-5.07291246165664e-06,0.00113433158027859,7.45802733314074e-05,-0.00120891185361,0.000172810345245254,0.000172810345245254,1.00000000008952,0,0,-4.1765204514e-05,4.1765204514e-05
245373.994170196,-1544470.69144669,56.1617453700269,-5.07291246165664e-06,0.00113433158027859,7.45802733314074e-05,-0.00120891185361,0.000172810345245254,0.000172810345245254,0.999126824279291,0,0,-4.1765204514e-05,4.1765204514e-05
245397.967103012,-1544419.90325776,56.2599092216702,-3.64945235276082e-06,0.00160610087923036,-0.000140169984747357,-0.001465930894483,0.000185969220590515,0.000185969220590515,0.994288105617165,-2.71050543121376e-20,-2.71050543121376e-20,-0.0003597326285675,0.0003597326285675
245421.98318959,-1544369.02688828,56.9063026781867,-7.93368905860348e-06,0.00127207196678776,-4.45786634837574e-05,-0.001227493303304,0.000125811964855722,0.000125811964855722,0.999999999955219,-6.7762635780344e-21,-6.7762635780344e-21,-0.000151785847265,0.000151785847265
245445.975604065,-1544317.4256157,56.9063026781867,-7.93368905860348e-06,0.00127207196678776,-4.45786634837574e-05,-0.001227493303304,0.000125811964855722,0.000125811964855722,0.999999999948104,-6.7762635780344e-21,-6.7762635780344e-21,-0.000151785847265,0.000151785847265
245469.968018539,-1544265.82434312,56.9063026781867,-7.93368905860348e-06,0.00127207196678776,-4.45786634837574e-05,-0.001227493303304,0.000125811964855722,0.000125811964855722,1.0000000001154,-6.7762635780344e-21,-6.7762635780344e-21,-0.000151785847265,0.000151785847265
245493.960433014,-1544214.22307053,56.9063026781867,-7.93368905860348e-06,0.00127207196678776,-4.45786634837574e-05,-0.001227493303304,0.000125811964855722,0.000125811964855722,0.999999999948104,-6.7762635780344e-21,-6.7762635780344e-21,-0.000151785847265,0.000151785847265
245517.952847488,-1544162.62179795,56.9063026781867,-7.93368905860348e-06,0.00127207196678776,-4.45786634837574e-05,-0.001227493303304,0.000125811964855722,0.000125811964855722,0.998405863972685,-6.7762635780344e-21,-6.7762635780344e-21,-0.000151785847265,0.000151785847265
245541.945261963,-1544111.02052537,57.0880251380209,-3.45819000457936e-06,2.62607695764418e-05,0.000132937037503558,-0.00015919780708,-0.000166270594904281,-0.000166270594904281,1.00000000004484,0,0,0.0004157776857025,-0.0004157776857025
245566.04600621,-1544059.26922837,57.0880251380209,-3.45819000457936e-06,2.62607695764418e-05,0.000132937037503558,-0.00015919780708,-0.000166270594904281,-0.000166270594904281,1.00000000004846,0,0,0.0004157776857025,-0.0004157776857025
245590.146750458,-1544007.51793137,57.0880251380209,-3.45819000457936e-06,2.62607695764418e-05,0.000132937037503558,-0.00015919780708,-0.000166270594904281,-0.000166270594904281,0.999999999885641,0,0,0.0004157776857025,-0.0004157776857025
245614.247494705,-1543955.76663438,57.0880251380209,-3.45819000457936e-06,2.62607695764418e-05,0.000132937037503558,-0.00015919780708,-0.000166270594904281,-0.000166270594904281,1.00360543773722,0,0,0.0004157776857025,-0.0004157776857025
245638.348238952,-1543904.01533738,56.6778493656,4.34381604463852e-07,-0.000466893232135152,0.000127097193092152,0.000339796039043,-0.000313482567451898,-0.000313482567451898,0.999097821328698,0,0,0.0005733890575355,-0.0005733890575355
245662.571221359,-1543852.77447739,56.7802088144957,-3.02885659309027e-06,0.000238131783187769,0.000327671739288231,-0.000565803522476,9.20227145077055e-05,9.20227145077055e-05,0.999999999944871,2.71050543121376e-20,2.71050543121376e-20,0.0004439773474585,-0.0004439773474585
245686.871441849,-1543801.45692292,56.7802088144957,-3.02885659309027e-06,0.000238131783187769,0.000327671739288231,-0.000565803522476,9.20227145077055e-05,9.20227145077055e-05,0.999999999933049,2.71050543121376e-20,2.71050543121376e-20,0.0004439773474585,-0.0004439773474585
